coord_x,coord_y,pred
-2077.984034,4233.788766,6
-2075.830594,4315.859019,6
-2072.56278,4291.396787,6
-2074.391032,4366.517747,11
-2061.531887,4407.376606,0
-2061.386828,4382.108778,0
-2056.677931,4398.07034,8
-2050.466606,4388.929493,8
-2048.586667,4228.866223,6
-2043.914211,4394.99244,0
-2222.669962,4245.375989,0
-2216.730253,4244.54576,0
-2113.746816,4349.820328,6
-2111.550558,4235.399399,6
-2089.938768,4398.801832,8
-2084.226906,4406.742822,8
-2086.316319,4331.398266,6
-2056.815762,4356.028053,6
-2053.144007,4266.70718,6
-2191.755348,4291.559249,6
-2152.649342,4248.905388,6
-2144.33852,4232.109364,6
-2101.243137,4297.501244,6
-2071.091963,4327.828693,6
-2066.908167,4334.612739,6
-2193.416918,4339.247729,6
-2090.68721,4389.188912,8
-2231.905859,4475.78363,0
-2229.551655,4423.116476,8
-2221.167946,4577.598102,12
-2220.756877,4528.966705,0
-2212.305279,4428.800902,8
-2208.770479,4537.490852,12
-2203.117462,4433.669717,8
-2202.914391,4586.496195,0
-2198.574581,4546.026818,12
-2195.015834,4435.901864,8
-2193.574685,4442.432814,8
-2194.10176,4485.126096,5
-2189.218587,4494.319551,5
-2190.25886,4452.45928,8
-2187.794295,4508.463074,5
-2177.751237,4461.39474,8
-2178.256568,4470.660464,8
-2176.985343,4481.396473,8
-2174.241746,4557.509515,5
-2172.214962,4570.072344,5
-2172.821103,4471.964463,8
-2171.819443,4606.537186,0
-2167.018339,4461.281039,8
-2165.943816,4588.0096,0
-2164.325808,4498.685633,8
-2161.179512,4548.168931,0
-2161.941107,4469.909996,8
-2154.523074,4492.757219,8
-2156.166114,4479.71682,8
-2159.342229,4526.056114,0
-2156.622594,4502.828149,8
-2145.455409,4524.667977,0
-2146.060093,4497.59524,8
-2137.745455,4505.104536,8
-2127.77645,4594.088107,5
-2120.815112,4505.208069,8
-2120.657283,4521.578507,8
-2116.843007,4512.236473,8
-2113.564186,4548.754992,0
-2116.747699,4478.369382,8
-2111.095269,4467.018099,8
-2106.440326,4502.873727,8
-2106.3906,4579.570621,0
-2104.311829,4484.006681,8
-2094.279316,4467.476193,8
-2091.495726,4482.218885,2
-2080.578955,4575.583554,5
-2080.035671,4473.443215,8
-2069.291304,4478.651488,8
-2070.801383,4591.246975,12
-2070.427281,4533.418895,0
-2051.838659,4502.165022,0
-2051.78042,4593.376093,12
-2048.939002,4569.166235,0
-2089.305273,4573.813624,5
-2200.847065,4465.473846,5
-2077.587868,4602.869378,12
-2130.465759,4534.023274,0
-2126.593077,4513.914844,8
-2225.75328,4450.017007,5
-2216.877967,4565.531266,12
-2027.7842,4536.571751,3
-2025.919901,4426.095579,8
-2027.652993,4477.974159,3
-2010.17869,4559.559012,12
-2005.88429,4477.620903,5
-2003.826284,4511.86481,3
-2003.613806,4585.043894,12
-1997.291817,4470.757466,6
-1980.266792,4483.0688,0
-1972.032255,4531.135138,0
-1971.652209,4539.739607,3
-1965.819653,4484.172393,0
-1956.733292,4443.430118,0
-1957.491632,4492.358441,0
-1949.228134,4553.866264,3
-1948.719639,4560.900921,3
-1939.126806,4538.232803,2
-1934.699669,4461.770213,0
-1929.007553,4555.114178,12
-1927.184001,4481.461776,6
-1924.617277,4432.518848,6
-1914.199653,4608.408522,12
-1911.939504,4544.450311,12
-1915.177812,4563.282651,12
-1903.016003,4439.602269,0
-1905.99758,4583.984374,5
-1896.30556,4459.553502,0
-1894.825623,4536.60647,6
-1896.572852,4602.334755,12
-1877.58193,4443.20883,6
-1874.408022,4598.684263,3
-1869.165853,4495.969142,10
-1851.057518,4603.274279,12
-1965.694727,4563.133146,6
-1935.277397,4513.402591,0
-1911.891408,4518.015197,12
-1887.452165,4511.454778,6
-1886.092119,4502.760806,6
-1881.639719,4453.436315,6
-1880.910093,4576.078354,12
-1962.893407,4508.498938,6
-1962.551656,4599.827974,3
-1959.231409,4577.564192,12
-1905.324275,4576.32294,5
-1851.78851,4542.885363,10
-1850.640539,4559.713478,0
-2024.675183,4582.658258,0
-1929.380279,4491.37678,3
-1865.000144,4588.46565,6
-1990.5873,4579.643368,12
-2000.247085,4547.475226,12
-1930.817334,4442.970837,6
-1871.278881,4572.441612,12
-1864.038162,4462.979794,6
-1861.528832,4437.377706,3
-2026.614487,4387.340165,8
-2024.83485,4377.066132,8
-2024.499963,4402.024836,8
-2015.35057,4302.229293,6
-2015.175793,4367.461323,2
-2015.327602,4262.912557,6
-2011.240461,4393.618213,8
-2007.395035,4400.126254,8
-1996.650534,4401.988818,8
-1990.404689,4224.858171,6
-1991.167028,4353.792464,5
-1989.899988,4335.551234,3
-1989.816032,4303.263871,10
-1988.84309,4264.182122,6
-1987.89471,4247.036257,6
-1980.968029,4372.582759,0
-1977.063765,4398.599282,11
-1978.128122,4278.63612,6
-1965.692283,4343.718405,5
-1964.899955,4322.292345,5
-1960.000258,4355.316634,0
-1955.171189,4314.897879,5
-1955.649462,4383.598093,10
-1938.633242,4253.038014,6
-1939.290415,4268.630838,11
-1935.997871,4313.485839,0
-1932.184494,4340.143738,5
-1932.425662,4219.933642,0
-1930.776189,4300.045291,5
-1919.54538,4261.438134,2
-1897.554238,4309.032514,2
-1897.147309,4280.78396,0
-1892.325956,4222.012654,0
-1889.08222,4396.842054,6
-1881.465468,4358.439229,0
-1874.088831,4407.374116,11
-1870.046028,4291.082779,6
-1869.488052,4250.870769,0
-1859.204542,4341.643143,5
-1855.740568,4297.416513,2
-1999.275821,4367.137406,0
-1971.396507,4303.513946,5
-1960.93395,4334.645428,5
-1943.647366,4232.403018,0
-1909.977756,4357.94143,0
-1899.829594,4364.93272,0
-2030.445301,4369.262172,8
-2015.239097,4350.694369,0
-1914.01932,4229.172845,2
-1907.058395,4243.477074,2
-1892.921368,4250.895885,0
-1876.652529,4273.100542,3
-1860.730383,4295.905343,2
-2016.094035,4386.184409,8
-1927.365896,4327.158019,5
-2034.642061,4200.091024,10
-2026.453486,4151.338231,3
-2022.068991,4054.52361,2
-2012.379259,4182.015141,6
-2006.53979,4201.462222,6
-2005.262738,4130.7877,5
-1996.874307,4148.810186,5
-1987.275243,4133.340664,0
-1984.459993,4184.89505,5
-1976.860506,4029.617705,3
-1976.026953,4194.233376,5
-1973.8459,4108.297719,2
-1974.690774,4164.437327,2
-1970.732805,4089.143728,2
-1965.785901,4195.754571,5
-1967.675738,4038.823797,3
-1944.409318,4194.335666,5
-1941.688744,4043.009698,3
-1938.082783,4057.392062,3
-1939.790147,4197.135022,5
-1939.617773,4155.646424,2
-1937.842287,4133.933674,2
-1924.31233,4092.779785,11
-1922.805592,4139.85292,2
-1903.2064,4131.557721,2
-1901.519769,4045.998736,3
-1893.718871,4137.601081,2
-1885.485667,4068.521265,4
-1888.363871,4120.113043,4
-1876.882398,4170.40027,2
-1872.644309,4127.515424,4
-1858.908955,4199.878702,2
-1854.854855,4109.832821,2
-1846.905222,4057.817249,2
-1846.07657,4035.159759,10
-2011.625451,4058.944756,1
-1966.212608,4129.79358,0
-1964.512786,4059.338738,0
-1964.164552,4205.895258,6
-1942.342625,4088.405272,0
-1913.752422,4021.859237,5
-1904.983507,4119.050976,0
-1902.142405,4078.419496,5
-1897.494901,4166.494605,10
-1881.764162,4100.746247,10
-1858.552285,4146.701417,0
-2021.024141,4108.16117,2
-1999.401808,4168.521124,5
-1992.995548,4173.088659,5
-1932.265108,4115.78863,6
-1933.234852,4102.55856,11
-1910.782552,4040.597709,11
-1908.703638,4150.159543,2
-1909.457802,4045.867131,3
-1882.369591,4039.046314,5
-2030.694656,4039.309495,2
-2009.315298,4041.673853,0
-2001.947955,4039.533896,0
-1934.358778,4186.783151,5
-1927.921424,4196.031917,5
-1872.06678,4118.576223,4
-1865.388929,4160.429454,0
-1984.705861,4198.989926,5
-1982.615734,4064.238939,2
-1859.244116,4034.464794,0
-1860.171808,4051.332573,2
-2030.078409,3973.629519,2
-2024.293363,3876.574471,5
-2024.001319,3982.101345,5
-2025.8769,3932.253384,5
-2021.745315,3954.029243,0
-2019.515867,3820.668118,3
-2016.082386,3924.067375,5
-2013.332129,3980.925811,5
-2014.674398,3887.973893,0
-2009.75325,3964.576973,2
-2010.444611,3822.376118,3
-1999.391572,3853.838838,3
-1993.135399,3951.137418,2
-1993.272441,3915.413147,2
-1988.67693,3906.163382,2
-1985.930126,4006.945672,2
-1988.556047,3825.785887,3
-1979.777513,3967.521213,0
-1976.115198,4004.312287,5
-1972.914641,3917.359661,0
-1970.292698,3980.509856,3
-1966.78002,3857.668015,0
-1962.805855,3937.001041,10
-1967.664868,3988.708892,3
-1959.412435,3950.202772,4
-1952.337063,3975.334179,2
-1950.44376,3956.167398,2
-1951.202945,3984.769003,2
-1941.419635,3855.380961,5
-1943.542964,3908.620836,0
-1940.688056,3931.742238,5
-1933.851199,3981.35859,2
-1934.143789,3831.273162,3
-1928.402726,3942.66272,5
-1926.557145,3927.472323,5
-1908.331709,3953.232564,0
-1904.135475,3852.22943,0
-1897.954538,3987.940081,5
-1890.825059,3990.547732,5
-1883.866081,3949.749877,2
-1878.650653,3850.235226,0
-1873.13832,3879.512258,3
-1871.378175,3987.001528,0
-1870.057877,3892.700699,4
-1867.038879,3862.483578,2
-1856.153524,3821.762732,0
-1853.841251,3880.856064,5
-1851.655653,3984.419016,3
-1848.633229,3960.34477,2
-2019.464198,3850.264855,5
-2017.33577,3999.777028,2
-1985.317604,3862.238292,0
-1967.279526,3892.696343,0
-1959.535982,3839.594156,10
-1916.629912,3836.743816,11
-1914.473026,3830.857789,11
-1905.425138,3980.150181,0
-1888.887565,3861.140208,3
-1888.05459,3882.658604,3
-1884.25851,3914.368753,2
-1991.081953,3889.548391,2
-1953.035629,3888.440718,10
-1944.667816,3834.052293,3
-1899.56218,3938.009079,4
-1871.20076,3941.083295,11
-1871.046337,3950.788894,11
-1873.224219,3968.988798,2
-2001.262796,3926.464488,5
-1964.190933,3922.193708,5
-1914.477165,3923.896603,2
-2029.129845,3889.991661,5
-2019.725387,3864.186509,2
-2014.246149,3846.787,5
-1991.690064,3844.787557,2
-1976.4734,3941.346703,2
-1951.981229,3843.427113,10
-1925.93755,3835.350679,3
-1922.201945,3914.163855,2
-1904.644349,3905.156423,4
-1862.327265,3991.358742,2
-2029.979226,3687.727183,4
-2030.263673,3770.035006,5
-2027.362138,3726.695379,0
-2022.700663,3669.285137,4
-2016.548866,3806.495136,5
-2012.695919,3713.706092,4
-2008.051679,3754.183405,2
-1991.352723,3808.754682,4
-1981.50323,3629.383033,4
-1983.206604,3707.129678,4
-1981.926979,3659.751388,0
-1972.822276,3783.544418,2
-1964.261427,3668.575453,3
-1963.075284,3733.233399,2
-1955.294324,3670.091157,3
-1953.404052,3783.354512,9
-1952.102714,3794.69496,2
-1953.144836,3757.606957,3
-1952.949399,3705.736521,7
-1946.437341,3721.399903,3
-1945.79276,3734.20191,5
-1944.007336,3635.101962,4
-1936.805563,3647.235603,2
-1934.399949,3711.275817,0
-1930.678429,3803.100736,3
-1921.477032,3737.21053,2
-1904.849578,3692.84024,5
-1905.231169,3760.570776,13
-1905.466485,3769.537019,6
-1903.336403,3636.069104,4
-1900.33285,3656.886707,4
-1893.049509,3766.973778,11
-1890.174758,3729.000088,3
-1878.125342,3670.291663,0
-1878.708526,3687.047597,4
-1873.874358,3792.154857,1
-1866.696864,3630.011866,7
-1857.584393,3753.593488,4
-1855.885456,3791.664528,2
-1857.623297,3687.180252,4
-1855.835077,3766.425823,4
-2005.681267,3682.881122,3
-1999.901818,3674.203384,3
-1906.303298,3663.163084,4
-1881.512291,3725.413286,3
-1877.208927,3745.768147,9
-1860.367469,3725.769605,4
-1859.443076,3736.042922,4
-1947.466923,3688.718465,7
-1935.65068,3684.680575,0
-1928.623255,3681.395879,0
-1916.066852,3711.464288,4
-1888.958161,3716.106333,3
-1876.679404,3633.0888,4
-1856.803239,3664.863839,9
-2017.779015,3743.743635,2
-2003.797123,3636.877589,4
-1944.927611,3715.325194,3
-1904.152177,3672.61493,3
-1888.744127,3786.270082,7
-1872.888955,3625.580093,7
-2032.367191,3453.102467,7
-2028.615783,3551.837798,7
-2023.138902,3478.14018,0
-2023.997117,3446.436288,7
-2021.023327,3514.949093,7
-2014.558036,3497.531411,5
-2014.662615,3607.016235,5
-2005.062219,3441.169998,7
-2001.985298,3452.135369,7
-1986.029075,3446.433115,1
-1986.376364,3508.254214,7
-1985.760797,3584.037381,9
-1984.429937,3599.216461,7
-1981.036027,3422.213309,1
-1979.772048,3569.738108,1
-1975.706298,3548.530953,10
-1972.049779,3537.281543,10
-1968.66972,3523.688483,7
-1969.089582,3469.676916,7
-1964.557914,3479.263213,7
-1960.815038,3575.981099,3
-1957.523757,3569.230279,3
-1959.662129,3488.378575,7
-1953.294961,3539.528001,7
-1949.841498,3598.595188,4
-1948.201646,3580.839126,0
-1948.135833,3556.090304,7
-1947.520274,3467.346426,0
-1944.223049,3489.977161,7
-1940.417575,3556.663154,2
-1936.06205,3510.463504,7
-1929.020689,3517.396313,5
-1924.780304,3460.213383,4
-1924.028204,3581.113164,4
-1919.939261,3546.695564,4
-1907.556686,3563.115046,3
-1906.461224,3468.347757,7
-1907.984729,3441.95714,7
-1905.334302,3433.918717,7
-1900.754142,3554.591724,7
-1899.230785,3589.110589,4
-1896.733874,3535.99061,2
-1894.78709,3603.812524,3
-1894.458875,3560.159353,2
-1893.78531,3484.956451,7
-1891.727757,3510.352362,1
-1891.785508,3574.286537,2
-1874.839034,3431.667806,9
-1868.966659,3529.364191,1
-1866.894728,3513.338526,1
-1867.332198,3552.727237,9
-1855.239746,3473.390259,2
-1852.352658,3508.487379,7
-2020.501465,3564.085461,5
-2020.952907,3584.69558,4
-2020.846293,3574.364196,5
-2018.381565,3531.780828,0
-2014.573645,3521.201004,7
-1993.196157,3473.84332,7
-1992.403945,3533.2042,5
-1964.408397,3600.969833,4
-1959.709968,3507.101254,0
-1915.072006,3462.791963,7
-1891.523615,3436.725463,7
-1868.106789,3574.537417,2
-1999.13673,3558.913843,7
-1971.726347,3479.064502,7
-1967.575361,3514.284101,7
-1937.911781,3596.49498,3
-1925.624786,3473.564539,7
-1900.554541,3495.778907,9
-1889.346254,3448.859687,9
-1868.871988,3601.392174,2
-2019.557216,3427.798045,1
-2007.46045,3486.963145,7
-2003.71439,3492.067154,7
-1995.747455,3503.437525,7
-1993.205432,3552.474995,7
-1986.673414,3498.013743,7
-1970.497038,3424.782204,9
-1916.235348,3607.323472,0
-1878.417233,3489.057405,9
-2002.583471,3471.441169,7
-1976.601573,3462.498151,7
-1965.567899,3592.085702,7
-1957.429539,3561.208277,7
-1948.486471,3436.988094,9
-1919.817219,3495.22399,7
-1920.333162,3486.96214,7
-1863.522095,3428.601805,10
-1860.98896,3422.212297,10
-2015.027018,3460.107822,7
-2009.113763,3456.455876,7
-2026.594426,3288.817286,7
-2026.274228,3246.33629,7
-2018.984845,3258.221007,7
-2017.226649,3294.706867,7
-2015.583003,3322.567864,7
-2015.607197,3248.278548,7
-2017.926861,3278.849708,7
-2010.098234,3404.650241,0
-2006.502309,3225.769946,7
-2006.578732,3313.500875,0
-2002.760416,3232.543342,7
-1996.799462,3396.059345,7
-1994.555146,3295.423468,9
-1991.977134,3338.550291,9
-1984.970838,3233.501589,3
-1983.010457,3245.962673,3
-1977.881837,3389.118336,7
-1975.470748,3265.539479,7
-1977.605814,3307.451113,7
-1968.247123,3344.067085,7
-1966.127692,3331.39045,4
-1965.677922,3323.129731,4
-1963.013632,3253.158055,7
-1957.583098,3290.084972,4
-1958.909321,3388.554365,7
-1957.336081,3220.812941,7
-1952.417791,3314.667535,7
-1951.860591,3273.437711,7
-1948.011503,3292.192143,4
-1945.274963,3329.074548,1
-1943.191324,3400.722984,4
-1939.791786,3260.624815,9
-1934.357954,3347.85165,1
-1934.393513,3240.501066,1
-1931.58454,3291.674742,7
-1931.629912,3353.533173,0
-1928.790663,3227.375097,4
-1926.948261,3242.65315,7
-1927.067073,3373.333731,9
-1917.926129,3310.213754,10
-1915.616321,3335.685593,9
-1910.075731,3299.016543,7
-1912.116091,3280.808991,7
-1910.884634,3345.799286,9
-1902.259083,3349.269176,9
-1898.649357,3342.884414,9
-1898.55631,3322.247994,7
-1890.220646,3369.069896,9
-1887.289649,3395.816081,9
-1885.994967,3262.977497,1
-1880.507402,3305.983725,9
-1882.473509,3227.828285,4
-1874.306883,3241.487427,4
-1875.346343,3368.669112,4
-1865.134579,3389.228421,9
-1864.016763,3275.19423,7
-1864.074155,3368.068981,0
-1859.538083,3320.146414,7
-2028.632587,3308.326821,7
-1972.670463,3361.070459,7
-1971.524014,3287.543714,0
-1948.713832,3360.973954,1
-1893.958715,3405.020086,9
-1889.009634,3341.385848,0
-1879.377291,3336.600736,10
-1853.196016,3327.398013,4
-1850.43678,3332.394196,4
-1994.711085,3364.389375,9
-1985.311176,3324.695293,9
-1980.263234,3375.345647,7
-1928.945273,3396.355035,7
-1914.623442,3224.080111,4
-1900.48675,3258.881429,7
-1895.49843,3248.638901,7
-1872.582235,3252.256624,2
-1862.401179,3240.662591,1
-1856.916129,3303.381087,1
-1854.405441,3279.451629,7
-2018.123601,3365.056834,7
-2008.169501,3330.833007,7
-1925.812593,3323.642741,5
-1919.12268,3263.499661,1
-1900.203337,3365.621202,9
-1886.062556,3280.159283,1
-2012.749328,3260.851691,7
-1991.305149,3384.756675,7
-1990.667573,3260.672881,4
-1955.564092,3399.763015,11
-1899.314127,3309.612143,7
-1881.403123,3389.21417,9
-1867.435762,3343.331137,7
-1852.509273,3401.018713,9
-2030.35816,3196.978017,9
-2026.869386,3025.379901,0
-2025.829721,3167.285186,0
-2025.613903,3160.078315,0
-2024.076428,3184.179664,4
-2015.692329,3198.995893,4
-2012.759114,3072.294206,4
-2012.928054,3093.576579,4
-2009.464426,3125.729471,10
-2002.729061,3169.163986,1
-1992.899533,3176.742932,1
-1992.167856,3046.036427,2
-1993.568181,3031.78521,3
-1990.914983,3196.313859,4
-1989.898395,3105.960084,0
-1986.864425,3152.260911,4
-1985.094263,3125.050013,4
-1985.134826,3170.296096,4
-1967.911295,3184.481205,4
-1967.794363,3040.049619,3
-1959.782311,3114.229333,4
-1956.410263,3060.326444,4
-1955.372936,3130.575839,4
-1953.350744,3199.021576,9
-1953.714934,3148.594013,0
-1946.789536,3164.199068,4
-1943.527661,3106.105238,5
-1941.344393,3046.710957,4
-1936.593512,3060.836269,11
-1932.615398,3115.702696,0
-1932.093979,3147.202282,4
-1930.227722,3193.05662,4
-1928.463236,3025.64474,0
-1929.350605,3070.641939,4
-1917.794865,3108.677509,3
-1912.133333,3142.03135,3
-1910.749145,3158.387631,3
-1894.383324,3098.122187,1
-1895.72825,3140.68933,3
-1893.810721,3203.100612,0
-1893.060077,3110.875493,7
-1889.728384,3181.377392,3
-1889.125161,3052.088407,2
-1882.017553,3075.30564,0
-1881.969438,3136.648745,4
-1869.862928,3199.024983,4
-1862.898611,3127.568537,9
-1854.159319,3180.472433,4
-1852.873898,3104.799723,3
-1851.20697,3202.949591,4
-1994.93109,3097.110119,0
-1970.809438,3155.337664,4
-1970.128871,3055.570081,4
-1966.610814,3062.580444,4
-1957.431121,3082.634352,0
-1949.438025,3083.283316,0
-1949.623447,3096.941578,11
-1920.195727,3167.845439,3
-1890.40861,3155.681949,4
-1870.943178,3107.396307,3
-1856.471742,3080.051468,5
-1850.407094,3035.783222,3
-1997.498138,3112.478401,4
-1918.065049,3074.035842,4
-1916.260997,3133.889169,3
-1880.627553,3171.319859,3
-2012.131596,3066.006324,4
-1906.853215,3079.951693,4
-1899.14077,3083.990455,4
-1924.567814,3074.687968,4
-1922.018682,3153.195394,3
-1918.775671,3084.046362,4
-1857.232065,3065.399334,3
-1855.399067,3161.480357,2
-2028.28645,2999.188971,10
-2026.683693,2979.86898,0
-2023.482994,2927.795201,5
-2021.267445,2970.607591,2
-2009.136853,3001.013444,4
-2008.900349,2916.715138,4
-2007.236239,2960.177,5
-1990.926254,2905.918652,1
-1973.06632,2997.48638,5
-1965.384873,2936.4992,0
-1960.842093,2917.835037,0
-1937.111809,2939.14188,4
-1932.404753,3005.57049,3
-1930.378915,2946.167153,4
-1920.416315,2958.355094,10
-1912.347752,3000.081452,3
-1905.584197,2975.328914,5
-1907.200584,2939.51299,4
-1902.600382,2993.30277,3
-1899.909684,2922.304866,3
-1898.254969,2850.946584,2
-1893.493634,2957.403217,0
-1881.873031,2985.807142,3
-1870.257586,2907.466449,4
-1873.323675,2952.121616,6
-1868.007438,2998.647485,3
-1863.893441,2988.075957,3
-1861.852214,2974.515984,3
-1859.004392,2984.180993,3
-1858.22227,2883.004236,4
-1854.235727,2935.842003,3
-1856.262257,3001.132635,3
-1848.46936,2899.613841,4
-1989.349548,2969.47488,2
-1939.526912,2918.694831,4
-1930.286986,2974.44015,5
-1918.897123,2889.529012,10
-1911.294723,2982.064466,6
-1988.856287,2930.949888,4
-1949.541978,2966.120816,4
-1928.73615,2950.30916,3
-1919.396675,2935.789701,3
-1870.744372,2875.875753,2
-1861.480263,2847.444054,0
-1961.083028,2942.726801,0
-1969.539701,2890.671442,0
-1963.838748,2898.74546,0
-1889.876116,2919.913326,3
-1872.768557,2939.28331,0
-1862.506562,2941.581227,3
-1818.324166,2924.152159,2
-1818.665819,2948.953057,3
-1814.744196,2830.532084,5
-1808.039209,2941.811053,3
-1800.575383,2854.075407,5
-1802.396204,2893.587451,0
-1798.713029,2983.885804,3
-1789.721371,2911.280343,3
-1780.199145,2959.610695,3
-1771.329526,2910.297701,5
-1766.302154,2891.751691,5
-1765.087637,2863.982418,0
-1765.396042,2981.420735,2
-1760.293828,2948.213922,4
-1751.367409,2934.508665,2
-1745.262531,3003.783371,3
-1737.196815,2974.11015,10
-1739.655003,2937.45533,3
-1736.66824,2950.998662,3
-1727.577509,2983.829558,3
-1724.780357,2968.294008,6
-1721.007625,2856.142242,6
-1708.776176,2877.213018,5
-1706.148073,2953.12923,2
-1699.002113,2913.640954,3
-1680.773731,2899.182834,10
-1678.709103,2845.305802,6
-1678.387408,2956.50451,6
-1677.301024,2944.187576,0
-1670.688448,2868.062225,2
-1670.195543,2907.360481,0
-1664.539861,2978.369499,0
-1657.900539,2945.230451,0
-1650.185444,2856.184717,2
-1652.274088,2993.703099,2
-1813.481852,2987.398973,3
-1792.868493,3003.949539,3
-1790.555001,2940.095341,5
-1779.255638,2940.692349,3
-1694.70655,2832.113225,5
-1686.465555,2932.266683,6
-1654.599666,2919.053889,2
-1653.825771,2889.255877,5
-1781.483085,2876.317564,5
-1772.525537,2883.8996,5
-1724.765951,2837.989938,0
-1720.513871,3000.275056,3
-1715.261288,2932.41064,3
-1712.696419,2993.157051,3
-1696.752664,2823.497357,5
-1678.92243,2969.906704,2
-1787.11883,2854.14927,5
-1826.412289,2864.891686,0
-1797.424128,2939.4352,3
-1758.040602,2848.904596,0
-1676.146517,2993.488551,2
-1833.475651,3039.074512,5
-1827.054528,3054.884042,3
-1829.066919,3199.880987,2
-1823.89709,3027.509976,3
-1822.187318,3064.373992,3
-1822.226871,3162.816696,9
-1818.327972,3120.612089,5
-1802.830278,3194.099861,2
-1803.953053,3036.866284,3
-1801.952654,3073.563143,3
-1799.87605,3171.307539,3
-1798.617741,3105.861174,2
-1786.186641,3070.899171,0
-1784.549156,3182.923383,2
-1786.1962,3051.483281,3
-1769.465257,3031.272984,3
-1768.253144,3162.287823,0
-1765.453122,3149.4759,6
-1762.522963,3021.540517,3
-1759.525704,3039.001272,3
-1753.749717,3073.141419,3
-1754.104508,3202.91083,4
-1753.052725,3182.310572,1
-1744.469687,3139.988571,3
-1745.879287,3032.442933,3
-1745.644536,3166.458738,5
-1743.678763,3151.688056,3
-1737.694543,3175.492694,5
-1717.643481,3099.075364,3
-1718.199966,3024.013752,5
-1703.58502,3161.155837,3
-1703.579138,3206.901612,2
-1703.023046,3194.434917,5
-1693.963509,3029.134053,0
-1692.439379,3175.480746,0
-1682.946444,3202.205082,3
-1682.676475,3093.506727,3
-1678.440572,3155.804847,2
-1678.313125,3050.25889,3
-1663.519435,3110.37542,10
-1665.536597,3060.653596,5
-1663.148491,3168.257356,5
-1648.381927,3163.256381,3
-1765.571022,3110.603436,3
-1758.200705,3131.924986,3
-1736.836869,3051.698586,3
-1731.038832,3025.537172,3
-1728.114321,3037.846577,0
-1714.488212,3058.136727,6
-1706.755862,3086.214734,3
-1708.799512,3055.060419,6
-1708.818641,3127.435596,9
-1694.051203,3042.725577,3
-1807.948944,3144.2267,11
-1808.025037,3190.30692,2
-1734.786357,3035.591951,3
-1680.33725,3031.769108,2
-1652.63066,3050.88942,5
-1667.286151,3155.596419,2
-1647.58656,3100.078009,3
-1744.497846,3191.929761,4
-1701.808331,3043.017607,3
-1668.462832,3036.935865,3
-1664.412997,3204.110507,2
-1666.814857,3081.722248,3
-1659.633901,3062.414066,5
-1649.878474,3058.98788,5
-1833.679924,3222.576159,2
-1832.326401,3353.716793,2
-1825.024317,3321.865218,2
-1820.342408,3395.176956,11
-1816.672476,3300.785519,5
-1812.348376,3325.605497,2
-1805.698943,3232.242428,5
-1804.914836,3304.176277,2
-1803.374447,3372.776736,2
-1800.4723,3280.084474,2
-1794.030332,3328.73135,2
-1795.677432,3250.604098,2
-1791.555604,3395.42389,2
-1788.167335,3275.271424,2
-1788.032732,3344.345173,2
-1776.556957,3269.95537,2
-1771.308045,3312.959316,2
-1764.941043,3356.071998,2
-1765.000977,3345.506102,2
-1762.769427,3367.473382,2
-1759.986269,3280.214859,3
-1758.317365,3262.819196,2
-1752.965755,3273.883165,2
-1750.070371,3328.358268,0
-1742.656633,3231.922168,2
-1738.491389,3298.573675,2
-1734.043992,3370.813232,2
-1732.064988,3267.026,2
-1730.827254,3257.868565,2
-1728.426423,3393.974347,2
-1725.070515,3314.310813,2
-1722.511326,3248.20019,0
-1720.259265,3346.330653,2
-1716.673821,3236.918544,5
-1712.155819,3256.318748,6
-1704.463247,3356.696187,0
-1680.595833,3345.002936,2
-1678.681164,3371.210783,2
-1667.321468,3329.5356,2
-1663.10485,3289.553561,6
-1824.10861,3345.031085,3
-1784.675994,3309.731139,0
-1772.181925,3249.282911,2
-1712.461075,3273.658414,2
-1714.95157,3330.262803,2
-1698.251784,3240.948315,11
-1692.596545,3335.917583,10
-1692.986225,3308.403956,11
-1669.160224,3247.450641,2
-1660.343092,3339.097439,2
-1796.680185,3401.15748,2
-1755.877852,3393.263721,2
-1694.909658,3323.231119,2
-1694.116402,3381.251402,2
-1691.063928,3316.409351,11
-1644.830586,3290.931513,0
-1824.623544,3261.916938,4
-1721.830751,3285.564914,5
-1670.795572,3225.506964,10
-1758.892319,3224.905085,2
-1746.359273,3222.77384,2
-1674.102591,3281.203782,6
-1650.81895,3293.943274,11
-1745.550767,3320.053278,0
-1741.148389,3326.328932,0
-1829.323488,3517.483584,7
-1815.908421,3464.448338,10
-1806.664368,3561.047693,5
-1803.001512,3580.782079,9
-1800.894325,3424.485804,5
-1794.023223,3450.939554,1
-1793.089277,3570.870785,7
-1789.64073,3422.480352,11
-1793.200448,3484.491447,4
-1783.407068,3495.896783,9
-1783.770867,3525.788925,0
-1786.474611,3601.087803,10
-1780.324256,3587.229304,0
-1778.17924,3550.472822,7
-1768.445205,3499.930041,9
-1770.522729,3603.299182,2
-1762.839874,3558.799563,5
-1755.422933,3452.270593,4
-1755.820187,3521.018071,4
-1755.408181,3563.863155,5
-1739.112487,3557.791233,9
-1735.394285,3480.472529,5
-1734.246981,3505.342807,0
-1730.449327,3455.564877,9
-1728.417504,3603.97738,9
-1718.344976,3465.154953,4
-1719.866286,3572.342795,0
-1712.773548,3603.383249,3
-1713.224156,3516.12352,9
-1713.958484,3477.557792,4
